date,city,area,hour,season,temperature,day_of_week,is_weekend,load_shedding_hours
2022-02-23,Lahore,Lahore Cantt,14,Winter,15.6,Wednesday,0,2.99
2022-02-23,Lahore,Model Town,19,Winter,11.0,Wednesday,0,3.19
2022-02-23,Lahore,Samanabad,23,Winter,12.1,Wednesday,0,5.39
2022-02-23,Peshawar,Peshawar Saddar,13,Winter,14.4,Wednesday,0,4.42
2022-02-23,Peshawar,Gulbahar,17,Winter,12.6,Wednesday,0,3.66
2022-02-24,Islamabad,DHA Islamabad,0,Winter,15.2,Thursday,0,0.0
2022-02-24,Islamabad,I-8,13,Winter,12.9,Thursday,0,1.38
2022-02-24,Islamabad,G-11,16,Winter,11.2,Thursday,0,0.94
2022-02-24,Karachi,Saddar,11,Winter,14.8,Thursday,0,2.22
2022-02-24,Karachi,Malir,21,Winter,18.1,Thursday,0,5.71
2022-02-25,Islamabad,Blue Area,6,Winter,13.6,Friday,0,0.69
2022-02-25,Islamabad,F-8,13,Winter,10.0,Friday,0,0.69
2022-02-25,Islamabad,Bani Gala,23,Winter,11.1,Friday,0,1.63
2022-02-25,Karachi,Korangi,6,Winter,12.7,Friday,0,4.64
2022-02-25,Karachi,Lyari,10,Winter,16.3,Friday,0,3.24
2022-02-25,Karachi,Lyari,12,Winter,20.7,Friday,0,3.44
2022-02-25,Lahore,Johar Town,6,Winter,16.5,Friday,0,4.38
2022-02-25,Lahore,Samanabad,10,Winter,15.1,Friday,0,5.35
2022-02-25,Lahore,Bahria Town Lahore,17,Winter,16.2,Friday,0,2.24
2022-02-25,Quetta,Quetta Cantt,22,Winter,14.2,Friday,0,4.83
2022-02-26,Islamabad,F-10,10,Winter,14.6,Saturday,1,0.32
2022-02-26,Karachi,Nazimabad,17,Winter,16.0,Saturday,1,1.39
2022-02-26,Quetta,Hazara Town,1,Winter,5.8,Saturday,1,1.49
2022-02-27,Lahore,Township,12,Winter,12.0,Sunday,1,4.04
2022-02-27,Lahore,Model Town,23,Winter,15.6,Sunday,1,1.54
2022-02-27,Peshawar,Warsak Road,4,Winter,8.9,Sunday,1,2.35
2022-02-27,Quetta,Satellite Town Quetta,1,Winter,13.8,Sunday,1,1.43
2022-02-27,Quetta,Quetta Cantt,20,Winter,15.8,Sunday,1,3.42
2022-02-28,Islamabad,DHA Islamabad,0,Winter,11.2,Monday,0,0.74
2022-02-28,Karachi,Gulistan-e-Johar,2,Winter,9.9,Monday,0,0.67
2022-02-28,Karachi,Orangi Town,7,Winter,15.1,Monday,0,5.25
2022-02-28,Karachi,Saddar,12,Winter,17.7,Monday,0,2.82
2022-02-28,Karachi,Korangi,23,Winter,11.9,Monday,0,4.12
2022-02-28,Lahore,Lahore Cantt,0,Winter,11.5,Monday,0,1.47
2022-02-28,Quetta,Satellite Town Quetta,22,Winter,9.8,Monday,0,7.08
2022-03-01,Karachi,Malir,8,Spring,33.1,Tuesday,0,5.76
2022-03-01,Karachi,SITE Area,23,Spring,31.5,Tuesday,0,3.08
2022-03-01,Lahore,Model Town,2,Spring,27.6,Tuesday,0,0.7
2022-03-01,Peshawar,University Town,7,Spring,25.6,Tuesday,0,3.9
2022-03-01,Peshawar,Gulbahar,18,Spring,30.3,Tuesday,0,7.71
2022-03-01,Peshawar,Peshawar Saddar,23,Spring,25.1,Tuesday,0,3.29
2022-03-01,Quetta,Jinnah Town,8,Spring,24.0,Tuesday,0,3.91
2022-03-02,Islamabad,G-11,22,Spring,26.4,Wednesday,0,2.68
2022-03-02,Lahore,Model Town,17,Spring,21.1,Wednesday,0,2.18
2022-03-02,Peshawar,Peshawar Cantt,7,Spring,25.2,Wednesday,0,3.44
2022-03-03,Islamabad,E-11,20,Spring,25.1,Thursday,0,1.41
2022-03-03,Islamabad,Blue Area,23,Spring,25.6,Thursday,0,1.22
2022-03-03,Karachi,Orangi Town,20,Spring,30.5,Thursday,0,6.64
2022-03-03,Lahore,Wapda Town,15,Spring,25.4,Thursday,0,3.48
2022-03-03,Lahore,Bahria Town Lahore,19,Spring,28.5,Thursday,0,3.87
2022-03-03,Peshawar,Hayatabad,10,Spring,21.6,Thursday,0,2.28
2022-03-03,Quetta,Satellite Town Quetta,3,Spring,26.7,Thursday,0,1.5
2022-03-04,Islamabad,F-8,3,Spring,26.1,Friday,0,0.33
2022-03-04,Islamabad,Bani Gala,17,Spring,23.0,Friday,0,1.51
2022-03-04,Islamabad,DHA Islamabad,23,Spring,25.6,Friday,0,0.4
2022-03-04,Karachi,Lyari,10,Spring,30.2,Friday,0,4.39
2022-03-04,Lahore,Lahore Cantt,16,Spring,27.8,Friday,0,3.76
2022-03-04,Peshawar,Peshawar Saddar,18,Spring,21.4,Friday,0,6.38
2022-03-04,Quetta,Hazara Town,8,Spring,25.2,Friday,0,10.46
2022-03-04,Quetta,Satellite Town Quetta,13,Spring,18.0,Friday,0,4.67
2022-03-05,Islamabad,Blue Area,0,Spring,27.1,Saturday,1,0.16
2022-03-05,Lahore,DHA Lahore,2,Spring,30.4,Saturday,1,0.21
2022-03-05,Lahore,Johar Town,6,Spring,24.2,Saturday,1,4.08
2022-03-05,Peshawar,Peshawar Saddar,15,Spring,24.3,Saturday,1,2.23
2022-03-06,Islamabad,I-8,0,Spring,23.8,Sunday,1,0.69
2022-03-06,Islamabad,I-8,14,Spring,27.6,Sunday,1,0.71
2022-03-06,Karachi,DHA Karachi,12,Spring,25.3,Sunday,1,0.96
2022-03-06,Karachi,Clifton,15,Spring,29.7,Sunday,1,1.22
2022-03-06,Karachi,Nazimabad,16,Spring,24.5,Sunday,1,2.36
2022-03-06,Lahore,Johar Town,11,Spring,25.7,Sunday,1,2.57
2022-03-06,Lahore,Samanabad,12,Spring,21.5,Sunday,1,5.27
2022-03-06,Peshawar,Hayatabad,9,Spring,27.4,Sunday,1,3.04
2022-03-06,Quetta,Quetta Cantt,15,Spring,22.4,Sunday,1,3.18
2022-03-07,Islamabad,G-13,11,Spring,25.2,Monday,0,2.29
2022-03-07,Islamabad,F-8,18,Spring,24.6,Monday,0,1.69
2022-03-07,Karachi,DHA Karachi,15,Spring,25.2,Monday,0,1.34
2022-03-07,Peshawar,Dalazak Road,11,Spring,22.9,Monday,0,6.69
2022-03-07,Peshawar,Warsak Road,19,Spring,26.9,Monday,0,10.62
2022-03-07,Peshawar,Gulbahar,21,Spring,20.0,Monday,0,7.14
2022-03-07,Quetta,Nawa Killi,12,Spring,21.2,Monday,0,7.25
2022-03-08,Islamabad,I-8,19,Spring,27.9,Tuesday,0,2.22
2022-03-08,Karachi,DHA Karachi,15,Spring,27.9,Tuesday,0,1.7
2022-03-08,Lahore,Samanabad,4,Spring,25.6,Tuesday,0,2.16
2022-03-09,Islamabad,G-11,3,Spring,28.5,Wednesday,0,0.78
2022-03-09,Islamabad,Blue Area,22,Spring,21.9,Wednesday,0,0.94
2022-03-09,Karachi,Clifton,8,Spring,25.7,Wednesday,0,2.37
2022-03-09,Lahore,Model Town,21,Spring,28.7,Wednesday,0,4.16
2022-03-09,Peshawar,Karkhano Market,3,Spring,23.8,Wednesday,0,2.31
2022-03-09,Quetta,Jinnah Town,22,Spring,22.8,Wednesday,0,4.54
2022-03-10,Islamabad,DHA Islamabad,17,Spring,28.3,Thursday,0,0.89
2022-03-10,Islamabad,Bani Gala,19,Spring,30.0,Thursday,0,2.85
2022-03-10,Karachi,SITE Area,1,Spring,31.5,Thursday,0,1.9
2022-03-10,Karachi,Lyari,17,Spring,25.9,Thursday,0,4.45
2022-03-10,Lahore,Lahore Cantt,10,Spring,28.5,Thursday,0,3.34
2022-03-10,Lahore,Wapda Town,11,Spring,25.6,Thursday,0,3.73
2022-03-10,Lahore,Samanabad,13,Spring,25.1,Thursday,0,5.63
2022-03-10,Lahore,Bahria Town Lahore,15,Spring,24.5,Thursday,0,3.0
2022-03-11,Islamabad,E-11,16,Spring,24.9,Friday,0,0.51
2022-03-11,Islamabad,G-13,23,Spring,24.9,Friday,0,2.5
2022-03-11,Karachi,SITE Area,0,Spring,29.3,Friday,0,1.51
2022-03-11,Lahore,Johar Town,3,Spring,27.0,Friday,0,1.01
2022-03-11,Peshawar,University Town,9,Spring,20.6,Friday,0,3.71
2022-03-11,Peshawar,Warsak Road,15,Spring,26.2,Friday,0,6.25
2022-03-11,Peshawar,University Town,18,Spring,26.7,Friday,0,3.74
2022-03-11,Quetta,Jinnah Town,5,Spring,19.6,Friday,0,1.32
2022-03-11,Quetta,Sariab Road,18,Spring,19.9,Friday,0,12.0
2022-03-12,Lahore,Bahria Town Lahore,7,Spring,27.7,Saturday,1,3.33
2022-03-12,Lahore,Johar Town,9,Spring,25.7,Saturday,1,4.72
2022-03-12,Peshawar,Hayatabad,9,Spring,21.4,Saturday,1,3.06
2022-03-13,Islamabad,Bahria Town Islamabad,10,Spring,23.8,Sunday,1,0.5
2022-03-13,Islamabad,F-10,17,Spring,25.6,Sunday,1,0.28
2022-03-13,Karachi,Clifton,21,Spring,32.8,Sunday,1,2.17
2022-03-13,Lahore,Gulberg,20,Spring,26.6,Sunday,1,3.19
2022-03-13,Peshawar,Peshawar Cantt,19,Spring,26.1,Sunday,1,3.51
2022-03-13,Peshawar,Warsak Road,20,Spring,22.3,Sunday,1,8.88
2022-03-14,Islamabad,E-11,1,Spring,26.9,Monday,0,0.67
2022-03-14,Islamabad,F-10,6,Spring,24.0,Monday,0,2.02
2022-03-14,Karachi,Nazimabad,20,Spring,28.2,Monday,0,4.17
2022-03-14,Peshawar,Gulbahar,16,Spring,26.1,Monday,0,3.21
2022-03-14,Peshawar,University Town,17,Spring,26.9,Monday,0,2.98
2022-03-14,Peshawar,Karkhano Market,22,Spring,24.6,Monday,0,10.76
2022-03-14,Quetta,Prince Road,2,Spring,21.7,Monday,0,2.14
2022-03-14,Quetta,Sariab Road,8,Spring,22.2,Monday,0,11.07
2022-03-14,Quetta,Sariab Road,8,Spring,20.1,Monday,0,10.1
2022-03-14,Quetta,Quetta Cantt,14,Spring,18.6,Monday,0,2.84
2022-03-15,Islamabad,Blue Area,10,Spring,24.8,Tuesday,0,1.07
2022-03-15,Karachi,Gulshan-e-Iqbal,15,Spring,30.6,Tuesday,0,2.88
2022-03-16,Karachi,Lyari,11,Spring,29.8,Wednesday,0,4.38
2022-03-16,Karachi,Gulshan-e-Iqbal,14,Spring,31.8,Wednesday,0,2.93
2022-03-16,Karachi,Gulistan-e-Johar,17,Spring,29.4,Wednesday,0,2.41
2022-03-16,Peshawar,Warsak Road,10,Spring,23.3,Wednesday,0,6.43
2022-03-16,Peshawar,Gulbahar,19,Spring,29.7,Wednesday,0,6.72
2022-03-16,Quetta,Quetta Cantt,10,Spring,20.0,Wednesday,0,3.31
2022-03-16,Quetta,Satellite Town Quetta,11,Spring,20.4,Wednesday,0,3.68
2022-03-17,Islamabad,Blue Area,4,Spring,23.3,Thursday,0,0.63
2022-03-17,Islamabad,Bani Gala,14,Spring,23.9,Thursday,0,2.08
2022-03-17,Islamabad,F-8,17,Spring,23.9,Thursday,0,1.0
2022-03-17,Islamabad,I-8,22,Spring,23.9,Thursday,0,2.02
2022-03-17,Karachi,Korangi,0,Spring,25.6,Thursday,0,1.05
2022-03-17,Karachi,Gulistan-e-Johar,15,Spring,28.0,Thursday,0,2.34
2022-03-17,Peshawar,Peshawar Saddar,0,Spring,27.7,Thursday,0,1.0
2022-03-17,Peshawar,Dalazak Road,1,Spring,29.1,Thursday,0,2.38
2022-03-17,Peshawar,University Town,6,Spring,25.6,Thursday,0,2.99
2022-03-17,Peshawar,Dalazak Road,18,Spring,25.1,Thursday,0,11.32
2022-03-18,Karachi,Clifton,13,Spring,33.0,Friday,0,1.7
2022-03-18,Peshawar,Hayatabad,13,Spring,30.3,Friday,0,2.59
2022-03-18,Quetta,Hazara Town,2,Spring,23.6,Friday,0,2.69
2022-03-18,Quetta,Jinnah Town,10,Spring,23.8,Friday,0,2.91
2022-03-19,Lahore,Lahore Cantt,1,Spring,27.9,Saturday,1,1.41
2022-03-19,Lahore,Model Town,21,Spring,25.0,Saturday,1,3.22
2022-03-20,Islamabad,I-8,1,Spring,23.1,Sunday,1,0.78
2022-03-20,Karachi,Saddar,3,Spring,29.4,Sunday,1,1.12
2022-03-20,Karachi,DHA Karachi,8,Spring,29.1,Sunday,1,1.33
2022-03-20,Karachi,SITE Area,16,Spring,30.1,Sunday,1,3.54
2022-03-20,Karachi,SITE Area,19,Spring,26.9,Sunday,1,5.67
2022-03-20,Karachi,Gulshan-e-Iqbal,20,Spring,28.9,Sunday,1,3.13
2022-03-20,Lahore,DHA Lahore,5,Spring,27.0,Sunday,1,0.5
2022-03-20,Lahore,Samanabad,21,Spring,25.5,Sunday,1,7.93
2022-03-20,Quetta,Hazara Town,3,Spring,21.7,Sunday,1,2.46
2022-03-20,Quetta,Jinnah Town,16,Spring,20.9,Sunday,1,2.17
2022-03-21,Islamabad,G-13,8,Spring,27.2,Monday,0,3.48
2022-03-21,Islamabad,Bahria Town Islamabad,13,Spring,24.8,Monday,0,0.24
2022-03-21,Lahore,Wapda Town,10,Spring,28.3,Monday,0,3.76
2022-03-21,Lahore,Model Town,10,Spring,27.7,Monday,0,2.77
2022-03-21,Quetta,Hazara Town,3,Spring,26.8,Monday,0,2.86
2022-03-21,Quetta,Satellite Town Quetta,21,Spring,23.8,Monday,0,7.39
2022-03-22,Islamabad,Blue Area,14,Spring,25.1,Tuesday,0,1.01
2022-03-22,Lahore,Lahore Cantt,9,Spring,22.6,Tuesday,0,5.6
2022-03-22,Lahore,DHA Lahore,10,Spring,25.4,Tuesday,0,2.06
2022-03-22,Lahore,Johar Town,16,Spring,26.2,Tuesday,0,3.61
2022-03-22,Peshawar,Gulbahar,2,Spring,21.3,Tuesday,0,2.07
2022-03-22,Peshawar,Peshawar Cantt,20,Spring,24.3,Tuesday,0,3.92
2022-03-22,Peshawar,Karkhano Market,23,Spring,28.3,Tuesday,0,6.19
2022-03-22,Quetta,Jinnah Town,7,Spring,26.3,Tuesday,0,3.08
2022-03-22,Quetta,Quetta Cantt,20,Spring,19.1,Tuesday,0,4.74
2022-03-23,Islamabad,F-10,12,Spring,23.1,Wednesday,0,0.51
2022-03-23,Lahore,Wapda Town,7,Spring,28.0,Wednesday,0,4.13
2022-03-23,Lahore,Gulberg,10,Spring,23.6,Wednesday,0,1.91
2022-03-23,Peshawar,Peshawar Saddar,16,Spring,23.0,Wednesday,0,4.36
2022-03-23,Peshawar,Gulbahar,19,Spring,24.6,Wednesday,0,6.76
2022-03-23,Peshawar,Gulbahar,20,Spring,25.6,Wednesday,0,7.2
2022-03-23,Peshawar,Hayatabad,23,Spring,25.4,Wednesday,0,1.88
2022-03-23,Quetta,Satellite Town Quetta,7,Spring,21.4,Wednesday,0,6.32
2022-03-23,Quetta,Quetta Cantt,14,Spring,21.9,Wednesday,0,2.86
2022-03-23,Quetta,Satellite Town Quetta,23,Spring,23.7,Wednesday,0,4.38
2022-03-24,Islamabad,DHA Islamabad,12,Spring,23.8,Thursday,0,0.73
2022-03-24,Lahore,Gulberg,8,Spring,26.0,Thursday,0,2.49
2022-03-24,Peshawar,Dalazak Road,23,Spring,26.7,Thursday,0,5.6
2022-03-24,Quetta,Satellite Town Quetta,13,Spring,26.1,Thursday,0,4.4
2022-03-24,Quetta,Hazara Town,23,Spring,19.9,Thursday,0,7.24
2022-03-25,Islamabad,Bani Gala,13,Spring,20.1,Friday,0,1.27
2022-03-25,Lahore,Johar Town,19,Spring,22.7,Friday,0,6.11
2022-03-25,Lahore,DHA Lahore,22,Spring,30.4,Friday,0,2.64
2022-03-25,Peshawar,University Town,5,Spring,24.4,Friday,0,0.87
2022-03-25,Peshawar,Gulbahar,8,Spring,28.9,Friday,0,5.27
2022-03-25,Peshawar,Warsak Road,16,Spring,22.4,Friday,0,6.47
2022-03-25,Quetta,Nawa Killi,11,Spring,19.9,Friday,0,7.39
2022-03-25,Quetta,Satellite Town Quetta,23,Spring,20.8,Friday,0,4.2
2022-03-26,Islamabad,DHA Islamabad,16,Spring,27.0,Saturday,1,0.43
2022-03-26,Karachi,Clifton,4,Spring,30.6,Saturday,1,0.0
2022-03-26,Karachi,Gulshan-e-Iqbal,7,Spring,30.9,Saturday,1,3.41
2022-03-27,Islamabad,Bahria Town Islamabad,9,Spring,25.8,Sunday,1,0.35
2022-03-27,Islamabad,Bahria Town Islamabad,15,Spring,26.1,Sunday,1,1.07
2022-03-27,Islamabad,F-10,16,Spring,24.7,Sunday,1,1.15
2022-03-27,Islamabad,Bahria Town Islamabad,17,Spring,22.9,Sunday,1,0.5
2022-03-27,Islamabad,Bahria Town Islamabad,17,Spring,21.5,Sunday,1,1.25
2022-03-27,Karachi,Nazimabad,13,Spring,29.5,Sunday,1,1.5
2022-03-27,Lahore,Bahria Town Lahore,14,Spring,27.9,Sunday,1,1.63
2022-03-27,Peshawar,Dalazak Road,8,Spring,27.1,Sunday,1,7.46
2022-03-27,Peshawar,Karkhano Market,10,Spring,29.2,Sunday,1,5.56
2022-03-27,Quetta,Zarghoon Road,21,Spring,24.5,Sunday,1,3.56
2022-03-28,Islamabad,I-8,12,Spring,25.5,Monday,0,1.11
2022-03-28,Islamabad,Bani Gala,16,Spring,26.4,Monday,0,2.15
2022-03-28,Karachi,Gulshan-e-Iqbal,5,Spring,25.9,Monday,0,1.28
2022-03-28,Karachi,Saddar,10,Spring,27.5,Monday,0,2.87
2022-03-28,Karachi,Korangi,19,Spring,27.4,Monday,0,6.99
2022-03-28,Lahore,Model Town,2,Spring,20.0,Monday,0,1.01
2022-03-28,Lahore,Allama Iqbal Town,14,Spring,26.2,Monday,0,3.41
2022-03-28,Lahore,Lahore Cantt,19,Spring,24.7,Monday,0,6.38
2022-03-28,Peshawar,Dalazak Road,0,Spring,23.4,Monday,0,2.8
2022-03-28,Peshawar,Gulbahar,5,Spring,22.3,Monday,0,1.52
2022-03-28,Quetta,Nawa Killi,1,Spring,21.9,Monday,0,3.15
2022-03-28,Quetta,Jinnah Town,16,Spring,24.4,Monday,0,2.81
2022-03-28,Quetta,Sariab Road,18,Spring,26.3,Monday,0,12.0
2022-03-29,Islamabad,F-10,5,Spring,20.0,Tuesday,0,0.49
2022-03-29,Islamabad,I-8,22,Spring,28.6,Tuesday,0,2.56
2022-03-29,Karachi,Lyari,3,Spring,28.8,Tuesday,0,0.92
2022-03-29,Karachi,Clifton,7,Spring,29.1,Tuesday,0,1.35
2022-03-29,Lahore,DHA Lahore,12,Spring,26.5,Tuesday,0,2.43
2022-03-29,Lahore,Johar Town,15,Spring,26.0,Tuesday,0,4.23
2022-03-29,Lahore,Samanabad,19,Spring,29.2,Tuesday,0,10.03
2022-03-29,Quetta,Satellite Town Quetta,18,Spring,22.3,Tuesday,0,6.72
2022-03-29,Quetta,Nawa Killi,19,Spring,23.6,Tuesday,0,12.0
2022-03-30,Islamabad,Bani Gala,7,Spring,27.2,Wednesday,0,2.17
2022-03-30,Peshawar,Peshawar Saddar,5,Spring,22.5,Wednesday,0,1.91
2022-03-30,Quetta,Zarghoon Road,0,Spring,18.0,Wednesday,0,1.44
2022-03-31,Islamabad,Bani Gala,1,Spring,24.8,Thursday,0,0.12
2022-03-31,Islamabad,DHA Islamabad,14,Spring,20.9,Thursday,0,0.54
2022-03-31,Islamabad,Bahria Town Islamabad,15,Spring,20.3,Thursday,0,0.99
2022-03-31,Islamabad,I-8,15,Spring,24.0,Thursday,0,1.26
2022-03-31,Karachi,DHA Karachi,10,Spring,26.5,Thursday,0,1.25
2022-03-31,Karachi,DHA Karachi,13,Spring,30.2,Thursday,0,1.8
2022-03-31,Lahore,Wapda Town,0,Spring,25.6,Thursday,0,1.16
2022-03-31,Lahore,Allama Iqbal Town,14,Spring,26.7,Thursday,0,3.51
2022-04-01,Islamabad,E-11,10,Spring,22.4,Friday,0,0.82
2022-04-01,Karachi,Lyari,20,Spring,27.1,Friday,0,6.49
2022-04-01,Lahore,Wapda Town,17,Spring,27.2,Friday,0,3.89
2022-04-01,Lahore,Gulberg,18,Spring,26.8,Friday,0,3.67
2022-04-02,Islamabad,G-11,18,Spring,21.7,Saturday,1,1.53
2022-04-02,Islamabad,I-8,19,Spring,27.6,Saturday,1,2.02
2022-04-02,Karachi,Gulshan-e-Iqbal,22,Spring,32.1,Saturday,1,3.97
2022-04-02,Lahore,Samanabad,5,Spring,25.3,Saturday,1,1.82
2022-04-02,Lahore,Johar Town,15,Spring,25.5,Saturday,1,2.88
2022-04-02,Lahore,Allama Iqbal Town,20,Spring,27.3,Saturday,1,4.54
2022-04-02,Peshawar,University Town,4,Spring,23.0,Saturday,1,0.71
2022-04-03,Islamabad,G-11,5,Spring,22.7,Sunday,1,0.28
2022-04-03,Islamabad,I-8,22,Spring,22.3,Sunday,1,2.93
2022-04-03,Karachi,Malir,21,Spring,27.6,Sunday,1,5.86
2022-04-03,Lahore,Township,3,Spring,23.1,Sunday,1,2.45
2022-04-03,Lahore,Bahria Town Lahore,12,Spring,26.8,Sunday,1,2.24
2022-04-03,Lahore,DHA Lahore,19,Spring,27.0,Sunday,1,2.94
2022-04-03,Lahore,Bahria Town Lahore,22,Spring,29.5,Sunday,1,2.77
2022-04-03,Peshawar,University Town,20,Spring,28.2,Sunday,1,3.34
2022-04-03,Quetta,Prince Road,8,Spring,25.0,Sunday,1,5.35
2022-04-03,Quetta,Jinnah Town,23,Spring,21.5,Sunday,1,2.66
2022-04-04,Islamabad,Bani Gala,11,Spring,27.4,Monday,0,2.43
2022-04-04,Islamabad,DHA Islamabad,18,Spring,27.2,Monday,0,1.15
2022-04-04,Karachi,Lyari,0,Spring,30.3,Monday,0,1.66
2022-04-04,Karachi,DHA Karachi,4,Spring,30.0,Monday,0,1.14
2022-04-04,Karachi,Korangi,14,Spring,25.0,Monday,0,4.18
2022-04-04,Karachi,Lyari,21,Spring,33.1,Monday,0,6.27
2022-04-04,Lahore,DHA Lahore,4,Spring,29.9,Monday,0,0.61
2022-04-04,Lahore,Samanabad,6,Spring,23.1,Monday,0,7.92
2022-04-04,Lahore,Township,18,Spring,34.7,Monday,0,10.2
2022-04-04,Quetta,Zarghoon Road,1,Spring,19.3,Monday,0,0.95
2022-04-04,Quetta,Hazara Town,20,Spring,17.9,Monday,0,12.0
2022-04-05,Islamabad,F-10,1,Spring,20.8,Tuesday,0,0.04
2022-04-05,Peshawar,University Town,3,Spring,26.2,Tuesday,0,1.44
2022-04-05,Peshawar,University Town,11,Spring,29.7,Tuesday,0,2.31
2022-04-05,Peshawar,Dalazak Road,12,Spring,27.7,Tuesday,0,5.8
2022-04-05,Quetta,Sariab Road,1,Spring,19.1,Tuesday,0,2.16
2022-04-05,Quetta,Jinnah Town,17,Spring,24.6,Tuesday,0,2.14
2022-04-05,Quetta,Prince Road,18,Spring,18.6,Tuesday,0,7.37
2022-04-05,Quetta,Jinnah Town,18,Spring,18.1,Tuesday,0,4.53
2022-04-06,Islamabad,I-8,5,Spring,26.7,Wednesday,0,1.08
2022-04-06,Islamabad,F-8,11,Spring,28.1,Wednesday,0,0.27
2022-04-06,Islamabad,G-13,12,Spring,27.9,Wednesday,0,2.21
2022-04-06,Islamabad,Bani Gala,14,Spring,22.2,Wednesday,0,1.25
2022-04-06,Islamabad,Bahria Town Islamabad,17,Spring,22.5,Wednesday,0,1.11
2022-04-06,Lahore,Model Town,21,Spring,25.2,Wednesday,0,3.89
2022-04-06,Peshawar,Gulbahar,2,Spring,23.5,Wednesday,0,1.4
2022-04-06,Peshawar,Gulbahar,2,Spring,24.1,Wednesday,0,1.41
2022-04-06,Quetta,Hazara Town,12,Spring,19.8,Wednesday,0,7.03
2022-04-06,Quetta,Nawa Killi,18,Spring,23.9,Wednesday,0,11.1
2022-04-07,Islamabad,F-8,9,Spring,23.3,Thursday,0,0.69
2022-04-07,Karachi,Korangi,23,Spring,28.9,Thursday,0,4.03
2022-04-07,Lahore,Samanabad,3,Spring,32.0,Thursday,0,2.22
2022-04-07,Quetta,Quetta Cantt,0,Spring,20.7,Thursday,0,1.39
2022-04-07,Quetta,Prince Road,9,Spring,20.4,Thursday,0,6.78
2022-04-07,Quetta,Zarghoon Road,16,Spring,24.1,Thursday,0,2.85
2022-04-08,Karachi,Nazimabad,11,Spring,23.1,Friday,0,2.62
2022-04-08,Lahore,Allama Iqbal Town,7,Spring,27.8,Friday,0,4.88
2022-04-08,Peshawar,Karkhano Market,8,Spring,24.6,Friday,0,8.82
2022-04-08,Quetta,Satellite Town Quetta,1,Spring,23.9,Friday,0,1.88
2022-04-08,Quetta,Satellite Town Quetta,7,Spring,22.8,Friday,0,6.63
2022-04-08,Quetta,Hazara Town,20,Spring,23.4,Friday,0,12.0
2022-04-08,Quetta,Hazara Town,22,Spring,26.2,Friday,0,12.0
2022-04-09,Islamabad,Bani Gala,5,Spring,23.5,Saturday,1,0.26
2022-04-09,Islamabad,DHA Islamabad,6,Spring,24.1,Saturday,1,0.18
2022-04-09,Karachi,Gulshan-e-Iqbal,13,Spring,26.9,Saturday,1,2.03
2022-04-09,Karachi,Malir,21,Spring,27.7,Saturday,1,6.22
2022-04-09,Lahore,Gulberg,0,Spring,22.1,Saturday,1,0.59
2022-04-09,Lahore,Gulberg,4,Spring,26.3,Saturday,1,0.1
2022-04-09,Peshawar,Dalazak Road,23,Spring,27.1,Saturday,1,6.13
2022-04-10,Islamabad,E-11,17,Spring,28.5,Sunday,1,0.68
2022-04-10,Karachi,DHA Karachi,0,Spring,25.7,Sunday,1,1.59
2022-04-10,Karachi,Gulistan-e-Johar,17,Spring,32.3,Sunday,1,2.45
2022-04-10,Lahore,Gulberg,10,Spring,24.3,Sunday,1,1.63
2022-04-10,Lahore,Township,11,Spring,28.1,Sunday,1,4.83
2022-04-10,Peshawar,Gulbahar,10,Spring,30.1,Sunday,1,2.95
2022-04-10,Peshawar,Gulbahar,13,Spring,28.0,Sunday,1,3.04
2022-04-10,Peshawar,Peshawar Saddar,23,Spring,26.1,Sunday,1,3.49
2022-04-10,Quetta,Satellite Town Quetta,21,Spring,24.9,Sunday,1,5.87
2022-04-11,Islamabad,E-11,19,Spring,20.3,Monday,0,1.48
2022-04-11,Karachi,DHA Karachi,11,Spring,23.5,Monday,0,1.37
2022-04-11,Karachi,Gulistan-e-Johar,17,Spring,25.7,Monday,0,3.12
2022-04-11,Peshawar,Gulbahar,6,Spring,25.6,Monday,0,6.28
2022-04-12,Islamabad,G-11,4,Spring,25.6,Tuesday,0,1.23
2022-04-12,Islamabad,DHA Islamabad,9,Spring,29.6,Tuesday,0,1.74
2022-04-12,Islamabad,G-11,13,Spring,25.5,Tuesday,0,1.3
2022-04-12,Karachi,Nazimabad,1,Spring,29.8,Tuesday,0,1.21
2022-04-12,Lahore,Model Town,8,Spring,27.9,Tuesday,0,2.56
2022-04-12,Lahore,Wapda Town,10,Spring,24.3,Tuesday,0,4.19
2022-04-12,Lahore,Lahore Cantt,22,Spring,23.0,Tuesday,0,6.07
2022-04-13,Karachi,Orangi Town,7,Spring,25.7,Wednesday,0,5.42
2022-04-13,Karachi,Malir,22,Spring,26.7,Wednesday,0,6.7
2022-04-13,Lahore,Township,7,Spring,30.8,Wednesday,0,8.64
2022-04-13,Lahore,Gulberg,9,Spring,23.9,Wednesday,0,3.09
2022-04-13,Lahore,DHA Lahore,18,Spring,28.8,Wednesday,0,3.4
2022-04-13,Peshawar,Warsak Road,0,Spring,26.7,Wednesday,0,2.62
2022-04-13,Peshawar,Warsak Road,22,Spring,28.3,Wednesday,0,10.79
2022-04-13,Quetta,Prince Road,5,Spring,24.7,Wednesday,0,2.38
2022-04-13,Quetta,Hazara Town,6,Spring,20.2,Wednesday,0,9.63
2022-04-13,Quetta,Zarghoon Road,11,Spring,26.2,Wednesday,0,2.76
